x2,y2
97.22581197,90.99142268
97.66505841,90.60807897
98.12742308,90.41640711
98.52043305,90.22473525
98.95967949,89.93722747
99.32957123,89.64971968
99.35268946,88.59552446
99.46828063,87.7330011
99.51451709,87.15798553
99.67634473,86.48713403
99.69946296,86.10379031
99.90752707,84.57041545
100,83.70789209
99.83817236,81.88700944
99.81505413,81.79117351
99.81505413,81.79117351
99.7919359,81.69533758
99.74569943,81.4078298
99.6532265,80.25779865
99.46828063,79.1077675
99.35268946,78.05357228
99.35268946,76.23268964
99.21398006,74.50764292
99.07527066,72.97426805
98.89032479,72.01590876
98.84408832,70.00335426
98.52043305,69.04499497
98.33548718,67.99079975
98.03495015,67.31994825
97.71129488,66.55326082
97.43387607,66.36158896
97.0408661,65.78657339
96.9715114,65.30739374
96.87903847,64.73237817
96.80968377,64.54070631
96.7634473,64.44487038
96.6247379,64.06152667
96.6247379,63.77401888
96.5553832,62.14480809
96.5553832,61.09061287
96.4860285,60.70726916
96.53226496,60.5155973
96.4860285,60.13225358
96.41667379,60.13225358
96.20860969,60.03641765
96.13925499,60.13225358
96.04678206,60.13225358
96.04678206,60.13225358
96.02366382,60.5155973
95.97742736,60.70726916
96.02366382,60.89894101
96.02366382,60.89894101
96.02366382,60.89894101
96.02366382,60.89894101
96.02366382,60.89894101
96.02366382,60.89894101
95.95430912,60.80310508
95.93119089,60.80310508
95.93119089,60.80310508
95.93119089,60.80310508
96.04678206,60.70726916
96.5553832,61.37812066
96.6247379,62.14480809
96.6247379,61.95313623
96.6247379,61.76146437
96.6247379,61.56979252
96.6247379,61.56979252
96.57850143,61.8573003
96.57850143,61.8573003
96.57850143,61.76146437
96.57850143,61.76146437
96.57850143,61.76146437
96.60161966,61.66562844
96.57850143,61.66562844
96.5553832,61.66562844
96.53226496,62.62398773
96.85592023,63.77401888
96.80968377,63.96569074
96.80968377,63.86985481
96.80968377,63.86985481
96.80968377,63.86985481
96.80968377,63.96569074
96.80968377,64.06152667
96.78656553,64.1573626
96.78656553,64.06152667
96.60161966,65.21155781
96.23172793,65.69073746
95.86183619,65.78657339
95.37635328,65.97824524
94.93710685,66.1699171
94.47474217,66.45742489
94.0123775,66.07408117
93.665604,66.1699171
93.24947579,66.55326082
92.83334759,67.12827639
92.44033762,67.31994825
92.02420941,67.60745604
91.88550001,67.89496382
91.51560828,68.08663568
91.40001711,68.4699794
91.1225983,68.75748718
90.9838889,68.94915904
90.5677607,69.04499497
90.38281483,69.8116824
90.15163249,70.77004169
90.12851426,72.59092434
90.19786896,74.1242992
90.38281483,75.56183813
90.3596966,75.75350999
90.3596966,75.84934592
90.33657836,75.84934592
89.87421369,76.04101778
89.43496725,75.94518185
88.97260258,76.04101778
88.48711968,76.42436149
87.97851854,76.42436149
87.65486327,76.32852556
87.1924986,76.32852556
86.68389746,75.94518185
86.26776925,74.89098663
86.12905985,73.93262734
86.17529632,73.83679141
86.17529632,73.74095548
86.22153279,73.64511956
86.24465102,73.74095548
86.29088749,73.74095548
86.47583335,72.11174469
87.12314389,71.05754948
87.16938036,70.29086204
87.07690743,70.77004169
87.07690743,70.38669797
87.03067096,70.4825339
87.16938036,70.09919019
87.5392721,68.27830754
86.82260686,69.71584647
87.05378919,73.07010398
86.82260686,73.54928363
86.66077922,69.71584647
86.86884333,70.00335426
87.16938036,69.04499497
86.68389746,67.89496382
86.86884333,68.4699794
86.93819803,68.18247161
86.91507979,67.99079975
86.79948862,67.60745604
86.59142452,68.85332311
86.52206982,68.94915904
86.52206982,68.37414347
86.63766099,68.27830754
86.86884333,73.26177584
87.10002566,71.72840098
86.96131626,72.97426805
87.03067096,72.30341655
86.89196156,72.59092434
86.56830629,71.92007284
86.47583335,72.01590876
86.42959689,71.34505726
86.68389746,71.44089319
86.91507979,72.30341655
86.93819803,72.11174469
86.98443449,73.07010398
87.00755273,72.97426805
87.03067096,73.07010398
87.00755273,72.7825962
87.03067096,73.07010398
86.93819803,73.07010398
86.47583335,73.54928363
86.42959689,72.01590876
86.42959689,71.92007284
86.56830629,74.02846327
86.52206982,73.64511956
86.29088749,74.60347884
86.54518806,73.93262734
86.61454276,73.16593991
86.56830629,73.4534477
86.59142452,72.97426805
86.54518806,73.74095548
86.56830629,74.31597106
86.59142452,74.50764292
86.68389746,73.35761177
86.82260686,73.74095548
86.77637039,73.93262734
86.54518806,73.74095548
